subject_id,item_id,counterbalance,type,goal,n_ingroup,n_outgroup,option1.tangram,option1.earlier,option1.length,option1.label,option2.tangram,option2.earlier,option2.length,option2.label,response.tangram,response.earlier,response.length,response.group,response.label,understood
7706dabc-90ef-40a6-bf67-ee9701d39926,1,a,main,social,1,0,J,earlier,26,the image where there is it has a cube (i.e. the most cube-shaped body) for a body with a point sticking out pointing towards the right,J,later,2,large cube,J,later,2,blue,large cube,yes
7706dabc-90ef-40a6-bf67-ee9701d39926,1,a,main,refer,0,16,G,earlier,61,"a person looking up and to the right, one leg is on the bottom right, the one on the left is flat on the ground, only one hand is visible, pointing to the top right, no hair or ears, square/head is on the left side, bottom right leg is a triangle, triangle with the right angle on the bottom left",G,later,1,leg,G,earlier,61,blue,"a person looking up and to the right, one leg is on the bottom right, the one on the left is flat on the ground, only one hand is visible, pointing to the top right, no hair or ears, square/head is on the left side, bottom right leg is a triangle, triangle with the right angle on the bottom left",yes
7706dabc-90ef-40a6-bf67-ee9701d39926,1,a,main,social,1,1,K,earlier,27,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting, facing right",K,later,3,on their knees,K,earlier,27,blue,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting, facing right",yes
7706dabc-90ef-40a6-bf67-ee9701d39926,1,a,main,refer,4,8,F,earlier,28,"Person sat down, their head is a rotated square, they look as if they are sad so the head is tilted down, 1 knee up no bunny ears",F,later,1,sad,F,earlier,28,blue,"Person sat down, their head is a rotated square, they look as if they are sad so the head is tilted down, 1 knee up no bunny ears",yes
7706dabc-90ef-40a6-bf67-ee9701d39926,1,a,main,refer,2,2,G,earlier,61,"a person looking up and to the right, one leg is on the bottom right, the one on the left is flat on the ground, only one hand is visible, pointing to the top right, no hair or ears, square/head is on the left side, bottom right leg is a triangle, triangle with the right angle on the bottom left",G,later,1,leg,G,earlier,61,blue,"a person looking up and to the right, one leg is on the bottom right, the one on the left is flat on the ground, only one hand is visible, pointing to the top right, no hair or ears, square/head is on the left side, bottom right leg is a triangle, triangle with the right angle on the bottom left",yes
7706dabc-90ef-40a6-bf67-ee9701d39926,1,a,main,social,0,4,F,earlier,28,"Person sat down, their head is a rotated square, they look as if they are sad so the head is tilted down, 1 knee up no bunny ears",F,later,1,sad,F,earlier,28,blue,"Person sat down, their head is a rotated square, they look as if they are sad so the head is tilted down, 1 knee up no bunny ears",yes
7706dabc-90ef-40a6-bf67-ee9701d39926,1,a,main,social,2,1,K,earlier,27,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting, facing right",K,later,3,on their knees,K,earlier,27,blue,"cone sticking out from chest facing right, triangle point sticking up in the back, it's the one that looks like it's kneeling rather than squatting, facing right",yes
7706dabc-90ef-40a6-bf67-ee9701d39926,1,a,main,social,4,0,J,earlier,26,the image where there is it has a cube (i.e. the most cube-shaped body) for a body with a point sticking out pointing towards the right,J,later,2,large cube,J,later,2,blue,large cube,yes
7706dabc-90ef-40a6-bf67-ee9701d39926,1,a,baseline,refer,4,0,E,later,2,bunny ears,E,later,1,windmill,E,later,2,blue,bunny ears,yes
7706dabc-90ef-40a6-bf67-ee9701d39926,1,a,main,social,3,2,I,earlier,28,"standing on one leg with the other leg high in the air, facing left, hands outstretched to the left, the leg in the air is on the right",I,later,2,ice skater,I,earlier,28,blue,"standing on one leg with the other leg high in the air, facing left, hands outstretched to the left, the leg in the air is on the right",yes
aed7e64b-db7b-4c2f-b240-f6d40e714a93,1,b,main,social,4,0,G,earlier,39,"this looks like it's striking a pose or something, one foot outstretched behind him and the other close in front, facing right, one hand kind of up in the air by the head, head tilted back to the left",G,later,3,strike a pose,G,later,3,blue,strike a pose,yes
aed7e64b-db7b-4c2f-b240-f6d40e714a93,1,b,main,social,0,2,E,earlier,27,"The gentleman is lunging forward throwing hands in the air, it is difficult to make out, also looks like a rabbit with head down and big ears",E,later,2,bunny ears,E,earlier,27,blue,"The gentleman is lunging forward throwing hands in the air, it is difficult to make out, also looks like a rabbit with head down and big ears",yes
aed7e64b-db7b-4c2f-b240-f6d40e714a93,1,b,main,social,4,16,K,earlier,32,"it's a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, like a duck looking right with a diamond on top",K,later,1,duck,K,earlier,32,blue,"it's a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, like a duck looking right with a diamond on top",yes
aed7e64b-db7b-4c2f-b240-f6d40e714a93,1,b,main,social,3,4,J,earlier,17,"it looks like a fat man sticking his arm out for a bus, left side entirely flat",J,later,2,fat guy,J,earlier,17,blue,"it looks like a fat man sticking his arm out for a bus, left side entirely flat",yes
aed7e64b-db7b-4c2f-b240-f6d40e714a93,1,b,main,refer,1,2,I,earlier,28,"standing on one leg with the other leg high in the air, facing left, hands outstretched to the left, the leg in the air is on the right",I,later,2,ice skater,I,earlier,28,blue,"standing on one leg with the other leg high in the air, facing left, hands outstretched to the left, the leg in the air is on the right",yes
aed7e64b-db7b-4c2f-b240-f6d40e714a93,1,b,main,refer,0,16,G,earlier,39,"this looks like it's striking a pose or something, one foot outstretched behind him and the other close in front, facing right, one hand kind of up in the air by the head, head tilted back to the left",G,later,3,strike a pose,G,earlier,39,blue,"this looks like it's striking a pose or something, one foot outstretched behind him and the other close in front, facing right, one hand kind of up in the air by the head, head tilted back to the left",yes
aed7e64b-db7b-4c2f-b240-f6d40e714a93,1,b,main,social,2,2,I,earlier,28,"standing on one leg with the other leg high in the air, facing left, hands outstretched to the left, the leg in the air is on the right",I,later,2,ice skater,I,earlier,28,blue,"standing on one leg with the other leg high in the air, facing left, hands outstretched to the left, the leg in the air is on the right",yes
aed7e64b-db7b-4c2f-b240-f6d40e714a93,1,b,main,refer,2,0,K,earlier,32,"it's a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, like a duck looking right with a diamond on top",K,later,1,duck,K,later,1,blue,duck,yes
aed7e64b-db7b-4c2f-b240-f6d40e714a93,1,b,baseline,refer,4,0,F,later,1,fetal position,F,later,1,sad,F,later,1,blue,fetal position,yes
aed7e64b-db7b-4c2f-b240-f6d40e714a93,1,b,main,social,2,8,J,earlier,17,"it looks like a fat man sticking his arm out for a bus, left side entirely flat",J,later,2,fat guy,J,earlier,17,blue,"it looks like a fat man sticking his arm out for a bus, left side entirely flat",yes
aed7e64b-db7b-4c2f-b240-f6d40e714a93,1,b,main,refer,4,4,E,earlier,27,"The gentleman is lunging forward throwing hands in the air, it is difficult to make out, also looks like a rabbit with head down and big ears",E,later,2,bunny ears,E,earlier,27,blue,"The gentleman is lunging forward throwing hands in the air, it is difficult to make out, also looks like a rabbit with head down and big ears",yes
aed7e64b-db7b-4c2f-b240-f6d40e714a93,1,b,main,refer,4,0,E,earlier,27,"The gentleman is lunging forward throwing hands in the air, it is difficult to make out, also looks like a rabbit with head down and big ears",E,later,2,bunny ears,E,later,2,blue,bunny ears,yes
aed7e64b-db7b-4c2f-b240-f6d40e714a93,1,b,main,refer,3,0,K,earlier,32,"it's a diamond on a diamond with a triangle out to the right, there is a right angled triangle to the left, like a duck looking right with a diamond on top",K,later,1,duck,K,later,1,blue,duck,yes
aed7e64b-db7b-4c2f-b240-f6d40e714a93,1,b,main,refer,1,8,I,earlier,28,"standing on one leg with the other leg high in the air, facing left, hands outstretched to the left, the leg in the air is on the right",I,later,2,ice skater,I,earlier,28,blue,"standing on one leg with the other leg high in the air, facing left, hands outstretched to the left, the leg in the air is on the right",yes
aed7e64b-db7b-4c2f-b240-f6d40e714a93,1,b,main,refer,0,4,E,earlier,27,"The gentleman is lunging forward throwing hands in the air, it is difficult to make out, also looks like a rabbit with head down and big ears",E,later,2,bunny ears,E,earlier,27,blue,"The gentleman is lunging forward throwing hands in the air, it is difficult to make out, also looks like a rabbit with head down and big ears",yes
aed7e64b-db7b-4c2f-b240-f6d40e714a93,1,b,baseline,refer,4,0,K,later,1,duck,K,later,3,on their knees,K,later,1,blue,duck,yes
aed7e64b-db7b-4c2f-b240-f6d40e714a93,1,b,main,refer,2,0,F,earlier,1,"looks like a person sitting facing the left with their knees bent and feet sticking out, head tilted down slightly, like they're curled up in the fetal position, square on top balancing on corner",F,later,1,fetal position,F,later,1,blue,fetal position,yes
aed7e64b-db7b-4c2f-b240-f6d40e714a93,1,b,main,social,1,1,F,earlier,1,"looks like a person sitting facing the left with their knees bent and feet sticking out, head tilted down slightly, like they're curled up in the fetal position, square on top balancing on corner",F,later,1,fetal position,F,earlier,1,blue,"looks like a person sitting facing the left with their knees bent and feet sticking out, head tilted down slightly, like they're curled up in the fetal position, square on top balancing on corner",yes
aed7e64b-db7b-4c2f-b240-f6d40e714a93,1,b,main,social,1,16,E,earlier,27,"The gentleman is lunging forward throwing hands in the air, it is difficult to make out, also looks like a rabbit with head down and big ears",E,later,2,bunny ears,E,earlier,27,blue,"The gentleman is lunging forward throwing hands in the air, it is difficult to make out, also looks like a rabbit with head down and big ears",yes
aed7e64b-db7b-4c2f-b240-f6d40e714a93,1,b,main,refer,2,16,F,earlier,1,"looks like a person sitting facing the left with their knees bent and feet sticking out, head tilted down slightly, like they're curled up in the fetal position, square on top balancing on corner",F,later,1,fetal position,F,earlier,1,blue,"looks like a person sitting facing the left with their knees bent and feet sticking out, head tilted down slightly, like they're curled up in the fetal position, square on top balancing on corner",yes
